KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
56396767,2,56396768,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56396768,1,,56396763;56396767,10,5,5,2,1,1,10,6,4,5,3,2,10,6,4,10,6,4,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,3,3,2,1,0,2,0,0,0,3,2,1,1,4,0,2,1
56396769,1,,56396779,25,13,12,4,3,1,23,11,12,16,8,8,21,10,11,21,10,11,7,3,4,4,1,3,1,0,1,0,0,0,0,0,0,6,6,2,1,1,1,0,0,2,5,3,2,1,4,0,1,1
56396776,2,56396784,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56396779,2,56396769,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56396784,1,,56396764;56396776,4,1,3,0,0,0,17,9,8,12,7,5,17,9,8,17,9,8,5,2,3,4,1,3,2,1,1,0,0,0,0,0,0,2,2,2,0,3,0,0,1,0,4,2,2,0,4,0,1,0
56396787,2,56396797,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56396790,1,,56396791,10,6,4,0,0,0,12,7,5,6,3,3,12,7,5,12,7,5,6,4,2,4,3,1,0,0,0,0,0,0,0,0,0,4,4,1,1,3,0,0,0,0,4,4,0,0,4,0,1,1
56396791,2,56396790,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56396797,1,,56396787,9,4,5,2,1,1,11,6,5,4,2,2,11,6,5,11,6,5,7,4,3,7,4,3,2,2,0,0,0,0,0,0,0,2,2,1,0,2,0,0,1,0,2,2,0,0,4,0,1,0
56396798,0,,,15,8,7,0,0,0,15,8,7,9,6,3,15,8,7,15,8,7,6,2,4,5,1,4,4,1,3,0,0,0,0,0,0,5,5,2,1,0,0,1,1,0,3,0,3,0,5,0,2,0
56397543,2,56397554,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397545,1,,56397555,41,20,21,7,3,4,35,18,17,17,10,7,35,18,17,35,18,17,18,8,10,8,4,4,2,0,2,0,0,0,0,0,0,13,13,2,7,3,0,0,0,2,12,9,3,3,10,0,0,6
56397553,2,56397554,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397554,1,,56397543;56397553,36,18,18,5,4,1,34,15,19,12,6,6,34,15,19,34,15,19,22,9,13,11,4,7,6,2,4,0,0,0,0,0,0,13,13,6,3,6,0,0,0,1,10,6,4,1,14,1,5,2
56397555,2,56397545,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397564,0,,,12,7,5,2,1,1,10,6,4,5,3,2,10,6,4,10,6,4,5,3,2,3,2,1,2,1,1,1,1,0,0,0,0,4,4,1,0,1,2,0,0,0,3,1,2,1,3,0,1,0
56397574,0,,,20,8,12,0,0,0,20,8,12,11,6,5,20,8,12,20,8,12,9,2,7,5,1,4,2,0,2,0,0,0,0,0,0,8,8,2,2,2,2,0,0,0,6,2,4,0,6,0,1,1
56397577,1,,56397587,12,6,6,0,0,0,21,10,11,13,8,5,21,10,11,21,10,11,8,2,6,7,1,6,3,1,2,0,0,0,0,0,0,6,6,4,0,0,3,1,0,0,4,0,4,0,6,1,2,0
56397583,0,,,11,7,4,0,0,0,11,7,4,5,3,2,11,7,4,11,7,4,6,4,2,2,1,1,2,1,1,0,0,0,0,0,0,5,5,2,1,1,1,0,0,0,3,2,1,0,4,0,1,1
56397587,2,56397577,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397593,0,,,10,6,4,0,0,0,10,6,4,5,3,2,10,6,4,10,6,4,5,3,2,2,1,1,1,1,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,4,3,1,0,4,0,0,1
56397608,0,,,38,16,22,5,1,4,33,15,18,9,3,6,33,15,18,33,15,18,24,12,12,12,6,6,6,2,4,4,1,3,0,0,0,13,13,0,8,3,0,1,0,1,13,9,4,1,12,0,0,5
56397609,1,,56397619,27,13,14,3,2,1,33,16,17,6,3,3,33,16,17,33,16,17,27,13,14,15,7,8,4,3,1,0,0,0,0,0,0,14,14,5,7,3,2,0,0,0,12,11,1,1,16,0,5,6
56397619,2,56397609,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397664,0,,,16,7,9,0,0,0,16,7,9,8,3,5,16,7,9,16,7,9,8,4,4,4,2,2,3,1,2,1,1,0,1,0,1,9,9,4,3,2,0,0,0,0,5,4,1,0,7,0,3,1
56397665,1,,56397666,14,6,8,2,1,1,22,9,13,9,3,6,21,8,13,20,8,12,13,6,7,5,1,4,4,0,4,0,0,0,0,0,0,4,4,0,1,3,2,1,0,0,6,3,3,0,7,0,0,0
56397666,2,56397665,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397671,0,,,28,15,13,4,3,1,24,12,12,11,7,4,24,12,12,24,12,12,13,5,8,7,3,4,4,1,3,0,0,0,0,0,0,9,9,0,4,0,5,0,0,0,9,6,3,2,7,0,0,2
56397674,0,,,55,31,24,12,7,5,43,24,19,23,13,10,42,23,19,42,23,19,20,11,9,13,6,7,7,4,3,1,1,0,1,1,0,19,19,2,7,5,2,2,1,0,17,13,4,3,12,0,2,4
56397682,0,,,16,9,7,1,1,0,15,8,7,6,2,4,15,8,7,15,8,7,9,6,3,6,4,2,3,1,2,0,0,0,0,0,0,7,7,2,3,1,0,1,0,0,4,3,1,0,7,0,2,3
56397683,1,,56397693,14,4,10,3,0,3,14,5,9,3,1,2,14,5,9,14,5,9,11,4,7,8,2,6,1,0,1,0,0,0,0,0,0,6,6,3,3,1,0,1,0,0,5,4,1,1,7,0,3,3
56397684,0,,,45,19,26,3,2,1,42,17,25,20,8,12,41,17,24,41,17,24,22,9,13,9,3,6,3,0,3,0,0,0,1,0,1,19,19,2,9,7,1,0,0,0,17,13,4,2,13,0,2,5
56397693,2,56397683,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397694,0,,,90,44,46,4,3,1,86,41,45,79,38,41,39,18,21,30,14,16,7,3,4,4,1,3,2,1,1,0,0,0,0,0,0,19,16,6,4,4,1,1,0,0,10,8,2,3,6,2,1,2
56397700,0,,,30,15,15,1,1,0,29,14,15,9,6,3,29,14,15,29,14,15,20,8,12,17,6,11,3,1,2,0,0,0,0,0,0,14,14,6,2,4,2,0,0,0,8,6,2,0,13,0,6,1
56397701,1,,56397710;56397711;56397712,16,8,8,1,1,0,31,13,18,12,6,6,31,13,18,31,13,18,19,7,12,15,6,9,10,4,6,0,0,0,1,0,1,9,9,10,5,4,0,0,0,0,9,7,2,1,15,0,9,2
56397708,0,,,13,6,7,1,0,1,12,6,6,7,3,4,12,6,6,12,6,6,5,3,2,5,3,2,4,2,2,0,0,0,0,0,0,4,4,0,1,1,2,0,0,0,4,0,4,0,4,0,0,0
56397710,2,56397701,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397711,2,56397701,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397712,2,56397701,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397716,2,56397717,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397717,1,,56397716,15,7,8,3,2,1,19,8,11,7,3,4,19,8,11,19,8,11,12,5,7,8,3,5,3,1,2,0,0,0,1,0,1,7,7,2,3,1,1,0,0,1,6,3,3,0,8,0,2,2
56397718,0,,,69,35,34,5,1,4,64,34,30,32,18,14,62,32,30,62,32,30,32,16,16,18,6,12,9,3,6,0,0,0,0,0,0,24,24,7,6,3,5,1,0,2,17,8,9,2,21,0,6,2
56397719,0,,,19,7,12,2,1,1,17,6,11,8,4,4,16,6,10,16,6,10,9,2,7,6,0,6,5,0,5,1,0,1,0,0,0,8,8,3,1,3,0,1,0,0,5,3,2,0,7,0,3,0
56397728,0,,,27,12,15,1,1,0,26,11,15,14,6,8,25,11,14,25,11,14,12,5,7,8,3,5,3,1,2,0,0,0,0,0,0,10,10,1,4,3,1,1,0,0,9,6,3,1,7,0,1,3
56397729,0,,,66,30,36,6,1,5,60,29,31,33,19,14,58,27,31,57,26,31,27,10,17,13,3,10,7,3,4,0,0,0,1,0,1,24,24,7,6,5,3,1,1,1,17,8,9,1,18,0,4,1
56397738,0,,,142,77,65,9,5,4,133,72,61,74,41,33,126,66,60,124,64,60,59,31,28,27,13,14,12,4,8,1,1,0,0,0,0,42,42,5,13,7,8,2,3,4,36,20,16,4,35,0,4,7
56397739,0,,,30,16,14,0,0,0,30,16,14,14,9,5,28,15,13,28,15,13,16,7,9,4,1,3,2,0,2,0,0,0,0,0,0,11,11,0,7,2,1,0,1,0,11,8,3,0,10,0,0,3
56397748,0,,,50,27,23,6,5,1,44,22,22,21,11,10,44,22,22,44,22,22,23,11,12,8,4,4,4,2,2,0,0,0,0,0,0,20,20,7,5,3,2,2,1,0,13,8,5,1,16,0,5,1
56397749,0,,,26,14,12,2,1,1,24,13,11,11,5,6,23,13,10,23,13,10,13,8,5,5,3,2,3,2,1,1,1,0,0,0,0,7,7,0,2,2,1,0,2,0,7,4,3,0,7,0,0,2
56397758,0,,,24,11,13,1,0,1,23,11,12,10,7,3,23,11,12,23,11,12,13,4,9,8,2,6,4,0,4,1,0,1,0,0,0,12,12,5,5,1,0,0,1,0,7,4,3,1,9,0,3,2
56397759,0,,,107,57,50,2,2,0,105,55,50,57,32,25,101,51,50,101,51,50,48,23,25,26,11,15,16,7,9,0,0,0,0,0,0,33,33,4,9,7,6,5,0,2,28,15,13,0,29,0,3,6
56397769,1,,56397779,36,21,15,1,1,0,36,20,16,20,12,8,36,20,16,35,20,15,16,8,8,10,4,6,3,1,2,0,0,0,0,0,0,14,14,5,3,5,0,1,1,0,10,5,5,1,12,0,5,0
56397775,1,,56397776,78,43,35,2,1,1,83,46,37,48,28,20,78,43,35,77,42,35,35,18,17,20,10,10,4,0,4,1,0,1,0,0,0,30,30,10,8,10,2,3,1,0,23,19,4,0,24,0,7,3
56397776,2,56397775,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397779,2,56397769,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397786,1,,56397797,64,30,34,6,2,4,65,32,33,32,16,16,61,32,29,60,31,29,33,16,17,15,7,8,5,1,4,0,0,0,0,0,0,22,22,6,5,5,4,2,1,1,18,12,6,0,22,0,6,2
56397788,2,56397789,,15,12,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56397789,1,,56397788,30,13,17,7,4,3,38,21,17,19,9,10,37,21,16,37,21,16,19,12,7,7,5,2,5,4,1,1,1,0,0,0,0,8,8,0,5,2,2,0,1,2,12,5,7,1,11,0,0,1
56397796,0,,,82,41,41,10,5,5,72,36,36,43,22,21,72,36,36,71,35,36,29,14,15,15,8,7,5,3,2,0,0,0,0,0,0,25,25,4,5,6,5,3,1,1,21,12,9,3,18,0,3,4
56397797,2,56397786,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56405039,0,,,29,16,13,5,3,2,24,13,11,16,8,8,23,13,10,22,12,10,8,5,3,5,4,1,1,1,0,0,0,0,0,0,0,8,8,2,2,0,0,2,1,1,6,2,4,2,5,0,1,0
56405065,2,56405098,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56405097,0,,,58,24,34,3,0,3,55,24,31,26,12,14,51,22,29,49,22,27,29,12,17,14,5,9,8,1,7,1,0,1,0,0,0,21,21,6,5,4,4,0,1,1,15,8,7,0,17,0,5,4
56405098,1,,56405065,28,13,15,0,0,0,32,16,16,14,7,7,31,15,16,31,15,16,18,9,9,7,3,4,2,1,1,0,0,0,0,0,0,12,12,6,3,4,2,0,0,0,9,5,4,0,12,0,3,3
56405178,2,56405180,,12,5,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56405180,1,,56405178,18,12,6,2,2,0,28,15,13,12,4,8,27,15,12,27,15,12,16,11,5,5,4,1,3,2,1,0,0,0,1,0,1,9,9,3,5,2,1,0,0,1,9,6,3,1,11,0,3,4
56405271,0,,,29,14,15,0,0,0,29,14,15,13,9,4,29,14,15,29,14,15,16,5,11,9,1,8,2,1,1,0,0,0,0,0,0,16,16,8,4,3,1,0,0,0,7,5,2,0,14,0,7,0
56405272,1,,56405282,20,10,10,0,0,0,21,10,11,4,2,2,21,10,11,21,10,11,17,8,9,12,6,6,4,1,3,0,0,0,0,0,0,12,12,6,6,1,0,0,0,0,7,7,0,0,12,0,5,5
56405282,2,56405272,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406006,0,,,81,40,41,10,6,4,71,34,37,44,22,22,70,34,36,70,34,36,27,12,15,17,7,10,7,3,4,0,0,0,1,0,1,25,25,3,8,4,4,3,2,1,22,14,8,1,21,0,3,3
56406007,1,,56406008,42,22,20,3,3,0,46,24,22,20,12,8,45,23,22,45,23,22,26,12,14,11,5,6,5,2,3,1,0,1,0,0,0,14,14,1,7,3,1,3,1,0,15,10,5,0,14,0,0,3
56406008,2,56406007,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406009,0,,,17,6,11,2,1,1,15,5,10,6,2,4,15,5,10,15,5,10,9,3,6,3,1,2,1,0,1,0,0,0,1,0,1,6,6,0,3,1,2,0,0,0,6,3,3,0,6,0,0,3
56406013,2,56406023,,15,8,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406016,1,,56406026,11,7,4,0,0,0,13,8,5,6,4,2,13,8,5,13,8,5,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,2,3,0,0,0,0,5,5,0,0,4,0,0,2
56406017,0,,,50,27,23,6,3,3,44,24,20,24,13,11,42,22,20,41,22,19,20,11,9,7,5,2,2,1,1,0,0,0,0,0,0,16,16,0,7,5,2,0,1,1,16,13,3,2,11,0,0,4
56406019,0,,,33,17,16,2,0,2,31,17,14,11,5,6,31,17,14,31,17,14,20,12,8,9,5,4,7,4,3,0,0,0,1,0,1,13,13,1,8,2,1,0,1,0,12,10,2,1,12,0,1,4
56406023,1,,56406013;56406033,7,3,4,3,2,1,30,15,15,17,11,6,30,15,15,30,15,15,13,4,9,8,3,5,6,2,4,0,0,0,3,1,2,2,2,0,0,4,2,1,0,1,8,2,6,1,8,0,0,0
56406025,2,56406034,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406026,2,56406016,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406027,0,,,88,43,45,6,4,2,82,39,43,40,21,19,81,39,42,81,39,42,42,18,24,16,4,12,10,2,8,0,0,0,0,0,0,31,31,4,13,4,7,1,1,1,27,18,9,0,26,0,2,7
56406028,0,,,90,52,38,3,2,1,87,50,37,55,32,23,81,46,35,80,45,35,32,18,14,15,7,8,6,3,3,0,0,0,0,0,0,30,30,8,5,6,4,5,1,1,21,11,10,1,22,0,4,2
56406029,0,,,74,35,39,8,4,4,66,31,35,44,21,23,63,28,35,59,27,32,22,10,12,13,6,7,2,1,1,0,0,0,1,0,1,23,23,5,4,7,1,2,2,2,17,8,9,1,16,0,2,1
56406032,2,56406043,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406033,2,56406023,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406034,1,,56406025;56406035,18,7,11,3,2,1,25,8,17,14,6,8,24,7,17,24,7,17,11,2,9,6,0,6,3,0,3,0,0,0,0,0,0,6,6,3,4,1,2,0,1,0,7,4,3,0,9,0,3,1
56406035,2,56406034,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406037,0,,,181,60,121,5,4,1,176,56,120,34,15,19,175,56,119,173,55,118,142,41,101,119,29,90,85,18,67,20,4,16,0,0,0,22,21,2,4,9,3,2,0,1,19,11,8,1,17,0,2,3
56406038,0,,,248,124,124,18,13,5,230,111,119,116,58,58,226,110,116,225,109,116,114,53,61,59,25,34,21,5,16,3,0,3,1,0,1,83,83,12,25,22,13,2,5,4,71,40,31,3,71,0,10,11
56406039,0,,,61,26,35,7,0,7,54,26,28,28,14,14,53,25,28,53,25,28,26,12,14,13,7,6,4,2,2,0,0,0,0,0,0,20,20,3,6,4,2,4,1,0,17,9,8,1,16,0,1,6
56406042,2,56406052,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56406043,1,,56406032,44,21,23,6,3,3,42,20,22,30,14,16,42,20,22,42,20,22,12,6,6,7,3,4,5,2,3,0,0,0,0,0,0,12,12,1,4,2,2,2,0,2,12,6,6,3,9,0,1,2
56406044,0,,,31,15,16,3,3,0,28,12,16,15,7,8,27,11,16,27,11,16,13,5,8,9,3,6,2,1,1,0,0,0,0,0,0,12,12,3,5,1,1,1,1,0,9,6,3,2,10,0,3,3
56406047,0,,,50,20,30,7,1,6,43,19,24,25,10,15,42,19,23,40,17,23,18,9,9,8,4,4,2,1,1,0,0,0,1,0,1,18,18,3,8,3,1,1,1,1,15,10,5,0,13,0,2,5
56406048,0,,,675,327,348,69,35,34,605,291,314,349,177,172,588,282,306,578,276,302,256,114,142,138,61,77,45,12,33,3,0,3,2,0,2,231,231,39,73,39,46,21,9,4,191,124,67,22,162,1,18,38
56406049,0,,,166,73,93,4,2,2,162,71,91,67,37,30,156,66,90,154,65,89,95,34,61,65,19,46,40,10,30,7,1,6,1,1,0,52,51,13,16,10,5,6,1,0,38,30,8,1,40,1,10,10
